cycle_id,subject,population,block,trial,side,cycle_in_trial,class_label,fmg_start_sample,fmg_end_sample_exclusive,raw_samples,duration_s,contact_threshold
Sub01_A_T21_L_C07,Sub01_A,amputee,21,21,left,7,unassigned_steady_or_transition,2522,2692,170,1.709999999999809,-1120.1131
Sub01_A_T21_L_C08,Sub01_A,amputee,21,21,left,8,unassigned_steady_or_transition,2692,2877,185,1.8699999999998909,-1120.1131
Sub01_A_T21_L_C09,Sub01_A,amputee,21,21,left,9,unassigned_steady_or_transition,2877,3050,173,1.740000000000009,-1120.1131
Sub01_A_T21_L_C10,Sub01_A,amputee,21,21,left,10,gait_termination,3050,3229,179,1.8099999999999454,-1120.1131
Sub01_A_T21_R_C01,Sub01_A,amputee,21,21,right,1,gait_initiation,1581,1749,168,1.7000000000000455,-268.12499999999994
Sub01_A_T21_R_C02,Sub01_A,amputee,21,21,right,2,unassigned_steady_or_transition,1749,1904,155,1.5599999999999454,-268.12499999999994
Sub01_A_T21_R_C03,Sub01_A,amputee,21,21,right,3,unassigned_steady_or_transition,1904,2059,155,1.5700000000001637,-268.12499999999994
Sub01_A_T21_R_C04,Sub01_A,amputee,21,21,right,4,unassigned_steady_or_transition,2059,2220,161,1.6299999999998818,-268.12499999999994
Sub01_A_T21_R_C05,Sub01_A,amputee,21,21,right,5,unassigned_steady_or_transition,2220,2386,166,1.6700000000000728,-268.12499999999994
Sub01_A_T21_R_C06,Sub01_A,amputee,21,21,right,6,unassigned_steady_or_transition,2386,2556,170,1.7200000000000273,-268.12499999999994
Sub01_A_T21_R_C07,Sub01_A,amputee,21,21,right,7,unassigned_steady_or_transition,2556,2733,177,1.7799999999999727,-268.12499999999994
Sub01_A_T21_R_C08,Sub01_A,amputee,21,21,right,8,unassigned_steady_or_transition,2733,2916,183,1.8400000000001455,-268.12499999999994
Sub01_A_T21_R_C09,Sub01_A,amputee,21,21,right,9,gait_termination,2916,3090,174,1.759999999999991,-268.12499999999994
Sub01_A_T22_L_C01,Sub01_A,amputee,21,22,left,1,gait_initiation,4673,4817,144,1.4600000000000364,1076.6986000000002
Sub01_A_T22_L_C02,Sub01_A,amputee,21,22,left,2,unassigned_steady_or_transition,4817,4971,154,1.5499999999999545,1076.6986000000002
Sub01_A_T22_L_C03,Sub01_A,amputee,21,22,left,3,unassigned_steady_or_transition,4971,5125,154,1.5599999999999454,1076.6986000000002
Sub01_A_T22_L_C04,Sub01_A,amputee,21,22,left,4,unassigned_steady_or_transition,5125,5290,165,1.6600000000000819,1076.6986000000002
Sub01_A_T22_L_C05,Sub01_A,amputee,21,22,left,5,unassigned_steady_or_transition,5290,5465,175,1.7699999999999818,1076.6986000000002
Sub01_A_T22_L_C06,Sub01_A,amputee,21,22,left,6,unassigned_steady_or_transition,5465,5648,183,1.8500000000001364,1076.6986000000002
Sub01_A_T22_L_C07,Sub01_A,amputee,21,22,left,7,unassigned_steady_or_transition,5648,5813,165,1.6599999999998545,1076.6986000000002
Sub01_A_T22_L_C08,Sub01_A,amputee,21,22,left,8,unassigned_steady_or_transition,5813,5980,167,1.6800000000000637,1076.6986000000002
Sub01_A_T22_L_C09,Sub01_A,amputee,21,22,left,9,unassigned_steady_or_transition,5980,6155,175,1.7699999999999818,1076.6986000000002
Sub01_A_T22_L_C10,Sub01_A,amputee,21,22,left,10,gait_termination,6155,6327,172,1.740000000000009,1076.6986000000002
Sub01_A_T22_R_C01,Sub01_A,amputee,21,22,right,1,gait_initiation,4797,4942,145,1.4700000000000273,-289.41
Sub01_A_T22_R_C02,Sub01_A,amputee,21,22,right,2,unassigned_steady_or_transition,4942,5098,156,1.5699999999999363,-289.41
Sub01_A_T22_R_C03,Sub01_A,amputee,21,22,right,3,unassigned_steady_or_transition,5098,5265,167,1.6900000000000546,-289.41
Sub01_A_T22_R_C04,Sub01_A,amputee,21,22,right,4,unassigned_steady_or_transition,5265,5443,178,1.7999999999999545,-289.41
Sub01_A_T22_R_C05,Sub01_A,amputee,21,22,right,5,unassigned_steady_or_transition,5443,5614,171,1.7300000000000182,-289.41
Sub01_A_T22_R_C06,Sub01_A,amputee,21,22,right,6,unassigned_steady_or_transition,5614,5785,171,1.7200000000000273,-289.41
Sub01_A_T22_R_C07,Sub01_A,amputee,21,22,right,7,unassigned_steady_or_transition,5785,5947,162,1.6400000000001,-289.41
Sub01_A_T22_R_C08,Sub01_A,amputee,21,22,right,8,unassigned_steady_or_transition,5947,6124,177,1.7899999999999636,-289.41
Sub01_A_T22_R_C09,Sub01_A,amputee,21,22,right,9,gait_termination,6124,6296,172,1.7300000000000182,-289.41
Sub01_A_T23_L_C01,Sub01_A,amputee,21,23,left,1,gait_initiation,7934,8100,166,1.6699999999998454,1137.3112999999998
Sub01_A_T23_L_C02,Sub01_A,amputee,21,23,left,2,unassigned_steady_or_transition,8100,8266,166,1.6800000000000637,1137.3112999999998
Sub01_A_T23_L_C03,Sub01_A,amputee,21,23,left,3,unassigned_steady_or_transition,8266,8431,165,1.6600000000000819,1137.3112999999998
Sub01_A_T23_L_C04,Sub01_A,amputee,21,23,left,4,unassigned_steady_or_transition,8431,8603,172,1.740000000000009,1137.3112999999998
Sub01_A_T23_L_C05,Sub01_A,amputee,21,23,left,5,unassigned_steady_or_transition,8603,8776,173,1.75,1137.3112999999998
Sub01_A_T23_L_C06,Sub01_A,amputee,21,23,left,6,unassigned_steady_or_transition,8776,8946,170,1.7200000000000273,1137.3112999999998
Sub01_A_T23_L_C07,Sub01_A,amputee,21,23,left,7,unassigned_steady_or_transition,8946,9137,191,1.9299999999998363,1137.3112999999998
Sub01_A_T23_L_C08,Sub01_A,amputee,21,23,left,8,unassigned_steady_or_transition,9137,9295,158,1.5900000000001455,1137.3112999999998
Sub01_A_T23_L_C09,Sub01_A,amputee,21,23,left,9,gait_termination,9295,9466,171,1.7300000000000182,1137.3112999999998
Sub01_A_T23_R_C01,Sub01_A,amputee,21,23,right,1,gait_initiation,7894,8068,174,1.759999999999991,-299.86
Sub01_A_T23_R_C02,Sub01_A,amputee,21,23,right,2,unassigned_steady_or_transition,8068,8236,168,1.6900000000000546,-299.86
Sub01_A_T23_R_C03,Sub01_A,amputee,21,23,right,3,unassigned_steady_or_transition,8236,8403,167,1.6900000000000546,-299.86
Sub01_A_T23_R_C04,Sub01_A,amputee,21,23,right,4,unassigned_steady_or_transition,8403,8574,171,1.7199999999998,-299.86
Sub01_A_T23_R_C05,Sub01_A,amputee,21,23,right,5,unassigned_steady_or_transition,8574,8757,183,1.8500000000001364,-299.86
Sub01_A_T23_R_C06,Sub01_A,amputee,21,23,right,6,unassigned_steady_or_transition,8757,8925,168,1.7000000000000455,-299.86
Sub01_A_T23_R_C07,Sub01_A,amputee,21,23,right,7,unassigned_steady_or_transition,8925,9105,180,1.8199999999999363,-299.86
Sub01_A_T23_R_C08,Sub01_A,amputee,21,23,right,8,unassigned_steady_or_transition,9105,9273,168,1.7000000000000455,-299.86
Sub01_A_T23_R_C09,Sub01_A,amputee,21,23,right,9,gait_termination,9273,9434,161,1.6199999999998909,-299.86
Sub01_A_T24_L_C01,Sub01_A,amputee,21,24,left,1,gait_initiation,10880,11038,158,1.5899999999999181,1147.2207
Sub01_A_T24_L_C02,Sub01_A,amputee,21,24,left,2,unassigned_steady_or_transition,11038,11190,152,1.5399999999999636,1147.2207
Sub01_A_T24_L_C03,Sub01_A,amputee,21,24,left,3,unassigned_steady_or_transition,11190,11361,171,1.7200000000000273,1147.2207
Sub01_A_T24_L_C04,Sub01_A,amputee,21,24,left,4,unassigned_steady_or_transition,11361,11541,180,1.8199999999999363,1147.2207
Sub01_A_T24_L_C05,Sub01_A,amputee,21,24,left,5,unassigned_steady_or_transition,11541,11715,174,1.75,1147.2207
Sub01_A_T24_L_C06,Sub01_A,amputee,21,24,left,6,unassigned_steady_or_transition,11715,11905,190,1.9200000000000728,1147.2207
Sub01_A_T24_L_C07,Sub01_A,amputee,21,24,left,7,unassigned_steady_or_transition,11905,12074,169,1.7100000000000364,1147.2207
Sub01_A_T24_L_C08,Sub01_A,amputee,21,24,left,8,unassigned_steady_or_transition,12074,12236,162,1.6299999999998818,1147.2207
Sub01_A_T24_L_C09,Sub01_A,amputee,21,24,left,9,unassigned_steady_or_transition,12236,12393,157,1.5900000000001455,1147.2207
Sub01_A_T24_L_C10,Sub01_A,amputee,21,24,left,10,gait_termination,12393,12557,164,1.6499999999998636,1147.2207
Sub01_A_T24_R_C01,Sub01_A,amputee,21,24,right,1,gait_initiation,10867,10974,107,1.0699999999999363,240.43499999999997
Sub01_A_T24_R_C02,Sub01_A,amputee,21,24,right,2,unassigned_steady_or_transition,10974,11123,149,1.5,240.43499999999997
Sub01_A_T24_R_C03,Sub01_A,amputee,21,24,right,3,unassigned_steady_or_transition,11123,11288,165,1.6600000000000819,240.43499999999997
Sub01_A_T24_R_C04,Sub01_A,amputee,21,24,right,4,unassigned_steady_or_transition,11288,11461,173,1.75,240.43499999999997
Sub01_A_T24_R_C05,Sub01_A,amputee,21,24,right,5,unassigned_steady_or_transition,11461,11643,182,1.8299999999999272,240.43499999999997
Sub01_A_T24_R_C06,Sub01_A,amputee,21,24,right,6,unassigned_steady_or_transition,11643,11831,188,1.900000000000091,240.43499999999997
Sub01_A_T24_R_C07,Sub01_A,amputee,21,24,right,7,unassigned_steady_or_transition,11831,12001,170,1.7100000000000364,240.43499999999997
Sub01_A_T24_R_C08,Sub01_A,amputee,21,24,right,8,unassigned_steady_or_transition,12001,12166,165,1.6699999999998454,240.43499999999997
Sub01_A_T24_R_C09,Sub01_A,amputee,21,24,right,9,unassigned_steady_or_transition,12166,12328,162,1.6300000000001091,240.43499999999997
Sub01_A_T24_R_C10,Sub01_A,amputee,21,24,right,10,unassigned_steady_or_transition,12328,12490,162,1.6399999999998727,240.43499999999997
Sub01_A_T24_R_C11,Sub01_A,amputee,21,24,right,11,gait_termination,12490,12654,164,1.650000000000091,240.43499999999997
Sub01_A_T25_L_C01,Sub01_A,amputee,21,25,left,1,gait_initiation,13967,14138,171,1.7300000000000182,-1256.063
Sub01_A_T25_L_C02,Sub01_A,amputee,21,25,left,2,unassigned_steady_or_transition,14138,14300,162,1.6300000000001091,-1256.063
Sub01_A_T25_L_C03,Sub01_A,amputee,21,25,left,3,unassigned_steady_or_transition,14300,14456,156,1.5699999999999363,-1256.063
Sub01_A_T25_L_C04,Sub01_A,amputee,21,25,left,4,unassigned_steady_or_transition,14456,14625,169,1.7100000000000364,-1256.063
Sub01_A_T25_L_C05,Sub01_A,amputee,21,25,left,5,unassigned_steady_or_transition,14625,14794,169,1.7000000000000455,-1256.063
Sub01_A_T25_L_C06,Sub01_A,amputee,21,25,left,6,unassigned_steady_or_transition,14794,14960,166,1.6800000000000637,-1256.063
Sub01_A_T25_L_C07,Sub01_A,amputee,21,25,left,7,unassigned_steady_or_transition,14960,15120,160,1.6199999999998909,-1256.063
Sub01_A_T25_L_C08,Sub01_A,amputee,21,25,left,8,unassigned_steady_or_transition,15120,15283,163,1.6300000000001091,-1256.063
Sub01_A_T25_L_C09,Sub01_A,amputee,21,25,left,9,unassigned_steady_or_transition,15283,15440,157,1.5799999999999272,-1256.063
Sub01_A_T25_L_C10,Sub01_A,amputee,21,25,left,10,gait_termination,15440,15622,182,1.8299999999999272,-1256.063
Sub01_A_T25_R_C01,Sub01_A,amputee,21,25,right,1,gait_initiation,14006,14176,170,1.7200000000000273,-310.09
Sub01_A_T25_R_C02,Sub01_A,amputee,21,25,right,2,unassigned_steady_or_transition,14176,14335,159,1.599999999999909,-310.09
Sub01_A_T25_R_C03,Sub01_A,amputee,21,25,right,3,unassigned_steady_or_transition,14335,14496,161,1.6300000000001091,-310.09
Sub01_A_T25_R_C04,Sub01_A,amputee,21,25,right,4,unassigned_steady_or_transition,14496,14663,167,1.6800000000000637,-310.09
Sub01_A_T25_R_C05,Sub01_A,amputee,21,25,right,5,unassigned_steady_or_transition,14663,14857,194,1.959999999999809,-310.09
Sub01_A_T25_R_C06,Sub01_A,amputee,21,25,right,6,unassigned_steady_or_transition,14857,15002,145,1.4700000000000273,-310.09
Sub01_A_T25_R_C07,Sub01_A,amputee,21,25,right,7,unassigned_steady_or_transition,15002,15150,148,1.490000000000009,-310.09
Sub01_A_T25_R_C08,Sub01_A,amputee,21,25,right,8,unassigned_steady_or_transition,15150,15315,165,1.6600000000000819,-310.09
Sub01_A_T25_R_C09,Sub01_A,amputee,21,25,right,9,gait_termination,15315,15489,174,1.75,-310.09
Sub01_A_T26_L_C01,Sub01_A,amputee,21,26,left,1,gait_initiation,17446,17596,150,1.509999999999991,1182.5156
Sub01_A_T26_L_C02,Sub01_A,amputee,21,26,left,2,unassigned_steady_or_transition,17596,17742,146,1.4699999999998,1182.5156
Sub01_A_T26_L_C03,Sub01_A,amputee,21,26,left,3,unassigned_steady_or_transition,17742,17901,159,1.6000000000001364,1182.5156
Sub01_A_T26_L_C04,Sub01_A,amputee,21,26,left,4,unassigned_steady_or_transition,17901,18062,161,1.6299999999998818,1182.5156
Sub01_A_T26_L_C05,Sub01_A,amputee,21,26,left,5,unassigned_steady_or_transition,18062,18224,162,1.6300000000001091,1182.5156
Sub01_A_T26_L_C06,Sub01_A,amputee,21,26,left,6,unassigned_steady_or_transition,18224,18396,172,1.7300000000000182,1182.5156
Sub01_A_T26_L_C07,Sub01_A,amputee,21,26,left,7,unassigned_steady_or_transition,18396,18564,168,1.7000000000000455,1182.5156
Sub01_A_T26_L_C08,Sub01_A,amputee,21,26,left,8,unassigned_steady_or_transition,18564,18735,171,1.7300000000000182,1182.5156
Sub01_A_T26_L_C09,Sub01_A,amputee,21,26,left,9,unassigned_steady_or_transition,18735,18906,171,1.7200000000000273,1182.5156
Sub01_A_T26_L_C10,Sub01_A,amputee,21,26,left,10,gait_termination,18906,19072,166,1.6799999999998363,1182.5156
Sub01_A_T26_R_C01,Sub01_A,amputee,21,26,right,1,gait_initiation,17575,17721,146,1.4700000000000273,-306.29499999999996
Sub01_A_T26_R_C02,Sub01_A,amputee,21,26,right,2,unassigned_steady_or_transition,17721,17880,159,1.599999999999909,-306.29499999999996
Sub01_A_T26_R_C03,Sub01_A,amputee,21,26,right,3,unassigned_steady_or_transition,17880,18041,161,1.6200000000001182,-306.29499999999996
Sub01_A_T26_R_C04,Sub01_A,amputee,21,26,right,4,unassigned_steady_or_transition,18041,18196,155,1.5599999999999454,-306.29499999999996
Sub01_A_T26_R_C05,Sub01_A,amputee,21,26,right,5,unassigned_steady_or_transition,18196,18359,163,1.6499999999998636,-306.29499999999996
Sub01_A_T26_R_C06,Sub01_A,amputee,21,26,right,6,unassigned_steady_or_transition,18359,18532,173,1.740000000000009,-306.29499999999996
Sub01_A_T26_R_C07,Sub01_A,amputee,21,26,right,7,unassigned_steady_or_transition,18532,18706,174,1.7600000000002183,-306.29499999999996
Sub01_A_T26_R_C08,Sub01_A,amputee,21,26,right,8,unassigned_steady_or_transition,18706,18876,170,1.7199999999998,-306.29499999999996
Sub01_A_T26_R_C09,Sub01_A,amputee,21,26,right,9,gait_termination,18876,19045,169,1.7000000000000455,-306.29499999999996
Sub01_A_T27_L_C01,Sub01_A,amputee,21,27,left,1,gait_initiation,20635,20797,162,1.6399999999998727,1207.136
Sub01_A_T27_L_C02,Sub01_A,amputee,21,27,left,2,unassigned_steady_or_transition,20797,20954,157,1.5800000000001546,1207.136
Sub01_A_T27_L_C03,Sub01_A,amputee,21,27,left,3,unassigned_steady_or_transition,20954,21112,158,1.5899999999999181,1207.136
Sub01_A_T27_L_C04,Sub01_A,amputee,21,27,left,4,unassigned_steady_or_transition,21112,21276,164,1.6600000000000819,1207.136
Sub01_A_T27_L_C05,Sub01_A,amputee,21,27,left,5,unassigned_steady_or_transition,21276,21446,170,1.7100000000000364,1207.136
Sub01_A_T27_L_C06,Sub01_A,amputee,21,27,left,6,unassigned_steady_or_transition,21446,21608,162,1.6299999999998818,1207.136
Sub01_A_T27_L_C07,Sub01_A,amputee,21,27,left,7,unassigned_steady_or_transition,21608,21774,166,1.6700000000000728,1207.136
Sub01_A_T27_L_C08,Sub01_A,amputee,21,27,left,8,unassigned_steady_or_transition,21774,21938,164,1.650000000000091,1207.136
Sub01_A_T27_L_C09,Sub01_A,amputee,21,27,left,9,unassigned_steady_or_transition,21938,22109,171,1.7199999999998,1207.136
Sub01_A_T27_L_C10,Sub01_A,amputee,21,27,left,10,gait_termination,22109,22289,180,1.8099999999999454,1207.136
Sub01_A_T27_R_C01,Sub01_A,amputee,21,27,right,1,gait_initiation,20603,20770,167,1.6900000000000546,-310.255
Sub01_A_T27_R_C02,Sub01_A,amputee,21,27,right,2,unassigned_steady_or_transition,20770,20927,157,1.5800000000001546,-310.255
Sub01_A_T27_R_C03,Sub01_A,amputee,21,27,right,3,unassigned_steady_or_transition,20927,21086,159,1.599999999999909,-310.255
Sub01_A_T27_R_C04,Sub01_A,amputee,21,27,right,4,unassigned_steady_or_transition,21086,21247,161,1.6200000000001182,-310.255
Sub01_A_T27_R_C05,Sub01_A,amputee,21,27,right,5,unassigned_steady_or_transition,21247,21424,177,1.7899999999999636,-310.255
Sub01_A_T27_R_C06,Sub01_A,amputee,21,27,right,6,unassigned_steady_or_transition,21424,21588,164,1.6499999999998636,-310.255
Sub01_A_T27_R_C07,Sub01_A,amputee,21,27,right,7,unassigned_steady_or_transition,21588,21749,161,1.6200000000001182,-310.255
Sub01_A_T27_R_C08,Sub01_A,amputee,21,27,right,8,unassigned_steady_or_transition,21749,21914,165,1.6700000000000728,-310.255
Sub01_A_T27_R_C09,Sub01_A,amputee,21,27,right,9,gait_termination,21914,22080,166,1.6699999999998454,-310.255
Sub01_A_T28_L_C01,Sub01_A,amputee,21,28,left,1,gait_initiation,23377,23546,169,1.7000000000000455,1212.28125
Sub01_A_T28_L_C02,Sub01_A,amputee,21,28,left,2,unassigned_steady_or_transition,23546,23718,172,1.7300000000000182,1212.28125
Sub01_A_T28_L_C03,Sub01_A,amputee,21,28,left,3,unassigned_steady_or_transition,23718,23886,168,1.6900000000000546,1212.28125
Sub01_A_T28_L_C04,Sub01_A,amputee,21,28,left,4,unassigned_steady_or_transition,23886,24065,179,1.7999999999999545,1212.28125
Sub01_A_T28_L_C05,Sub01_A,amputee,21,28,left,5,unassigned_steady_or_transition,24065,24233,168,1.6900000000000546,1212.28125
Sub01_A_T28_L_C06,Sub01_A,amputee,21,28,left,6,unassigned_steady_or_transition,24233,24412,179,1.7999999999999545,1212.28125
Sub01_A_T28_L_C07,Sub01_A,amputee,21,28,left,7,unassigned_steady_or_transition,24412,24582,170,1.7200000000000273,1212.28125
Sub01_A_T28_L_C08,Sub01_A,amputee,21,28,left,8,unassigned_steady_or_transition,24582,24744,162,1.6299999999998818,1212.28125
Sub01_A_T28_L_C09,Sub01_A,amputee,21,28,left,9,unassigned_steady_or_transition,24744,24912,168,1.7000000000000455,1212.28125
Sub01_A_T28_L_C10,Sub01_A,amputee,21,28,left,10,gait_termination,24912,25080,168,1.6900000000000546,1212.28125
Sub01_A_T28_R_C01,Sub01_A,amputee,21,28,right,1,gait_initiation,23520,23693,173,1.740000000000009,-305.68999999999994
Sub01_A_T28_R_C02,Sub01_A,amputee,21,28,right,2,unassigned_steady_or_transition,23693,23865,172,1.7300000000000182,-305.68999999999994
Sub01_A_T28_R_C03,Sub01_A,amputee,21,28,right,3,unassigned_steady_or_transition,23865,24046,181,1.8299999999999272,-305.68999999999994
Sub01_A_T28_R_C04,Sub01_A,amputee,21,28,right,4,unassigned_steady_or_transition,24046,24216,170,1.7100000000000364,-305.68999999999994
Sub01_A_T28_R_C05,Sub01_A,amputee,21,28,right,5,unassigned_steady_or_transition,24216,24384,168,1.6900000000000546,-305.68999999999994
Sub01_A_T28_R_C06,Sub01_A,amputee,21,28,right,6,unassigned_steady_or_transition,24384,24557,173,1.740000000000009,-305.68999999999994
Sub01_A_T28_R_C07,Sub01_A,amputee,21,28,right,7,unassigned_steady_or_transition,24557,24720,163,1.6399999999998727,-305.68999999999994
Sub01_A_T28_R_C08,Sub01_A,amputee,21,28,right,8,unassigned_steady_or_transition,24720,24886,166,1.6700000000000728,-305.68999999999994
Sub01_A_T28_R_C09,Sub01_A,amputee,21,28,right,9,gait_termination,24886,25056,170,1.7200000000000273,-305.68999999999994
Sub01_A_T29_L_C01,Sub01_A,amputee,21,29,left,1,gait_initiation,26470,26635,165,1.6600000000000819,-1274.6879999999999
Sub01_A_T29_L_C02,Sub01_A,amputee,21,29,left,2,unassigned_steady_or_transition,26635,26794,159,1.599999999999909,-1274.6879999999999
Sub01_A_T29_L_C03,Sub01_A,amputee,21,29,left,3,unassigned_steady_or_transition,26794,26953,159,1.6000000000001364,-1274.6879999999999
Sub01_A_T29_L_C04,Sub01_A,amputee,21,29,left,4,unassigned_steady_or_transition,26953,27116,163,1.6399999999998727,-1274.6879999999999
Sub01_A_T29_L_C05,Sub01_A,amputee,21,29,left,5,unassigned_steady_or_transition,27116,27273,157,1.5799999999999272,-1274.6879999999999
Sub01_A_T29_L_C06,Sub01_A,amputee,21,29,left,6,unassigned_steady_or_transition,27273,27433,160,1.6099999999999,-1274.6879999999999
Sub01_A_T29_L_C07,Sub01_A,amputee,21,29,left,7,unassigned_steady_or_transition,27433,27594,161,1.6200000000001182,-1274.6879999999999
Sub01_A_T29_L_C08,Sub01_A,amputee,21,29,left,8,unassigned_steady_or_transition,27594,27777,183,1.849999999999909,-1274.6879999999999
Sub01_A_T29_L_C09,Sub01_A,amputee,21,29,left,9,unassigned_steady_or_transition,27777,27958,181,1.8200000000001637,-1274.6879999999999
Sub01_A_T29_L_C10,Sub01_A,amputee,21,29,left,10,gait_termination,27958,28132,174,1.75,-1274.6879999999999
Sub01_A_T29_R_C01,Sub01_A,amputee,21,29,right,1,gait_initiation,26469,26624,155,1.5600000000001728,245.70000000000002
Sub01_A_T29_R_C02,Sub01_A,amputee,21,29,right,2,unassigned_steady_or_transition,26624,26781,157,1.5799999999999272,245.70000000000002
Sub01_A_T29_R_C03,Sub01_A,amputee,21,29,right,3,unassigned_steady_or_transition,26781,26940,159,1.599999999999909,245.70000000000002
Sub01_A_T29_R_C04,Sub01_A,amputee,21,29,right,4,unassigned_steady_or_transition,26940,27104,164,1.650000000000091,245.70000000000002
Sub01_A_T29_R_C05,Sub01_A,amputee,21,29,right,5,unassigned_steady_or_transition,27104,27267,163,1.6400000000001,245.70000000000002
Sub01_A_T29_R_C06,Sub01_A,amputee,21,29,right,6,unassigned_steady_or_transition,27267,27433,166,1.6699999999998454,245.70000000000002
Sub01_A_T29_R_C07,Sub01_A,amputee,21,29,right,7,unassigned_steady_or_transition,27433,27591,158,1.5900000000001455,245.70000000000002
Sub01_A_T29_R_C08,Sub01_A,amputee,21,29,right,8,unassigned_steady_or_transition,27591,27773,182,1.8399999999999181,245.70000000000002
Sub01_A_T29_R_C09,Sub01_A,amputee,21,29,right,9,unassigned_steady_or_transition,27773,27952,179,1.7999999999999545,245.70000000000002
